taxon	country_iso	country_display_name	region	sub_region	host	isolate_display_name	year	accession
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820879	FRA	France	europe	western_europe	Bos taurus	FRA2008/21	2008	KP820879
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820880	FRA	France	europe	western_europe	Ovis aries	FRA2008/22	2008	KP820880
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820881	FRA	France	europe	western_europe	Bos taurus	FRA2008/23	2008	KP820881
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820882	FRA	France	europe	western_europe	Bos taurus	FRA2008/25	2008	KP820882
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820883	FRA	France	europe	western_europe	Bos taurus	FRA2008/26	2008	KP820883
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820884	GIB	Gibraltar	europe	southern_europe	Ovis aries	GIB2007/06	2007	KP820884
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820885	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/01	2001	KP820885
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820886	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/06	2001	KP820886
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820887	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/10	2001	KP820887
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820888	LBY	Libya	africa	northern_africa	Ovis aries	LIB2007/06	2007	KP820888
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820889	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2006/06	2006	KP820889
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820890	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/01	2007	KP820890
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820891	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/02	2007	KP820891
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820892	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/03	2007	KP820892
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820893	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/04	2007	KP820893
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820894	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/01	2009	KP820894
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820895	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/04	2009	KP820895
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820896	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/06	2009	KP820896
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820897	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvvv/01	1958	KP820897
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820898	ESP	Spain	europe	southern_europe	Bos taurus	SPA2007/04	2007	KP820898
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820899	ESP	Spain	europe	southern_europe	Bos taurus	SPA2007/05	2007	KP820899
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820900	ESP	Spain	europe	southern_europe	Ovis aries	SPA2008/01	2008	KP820900
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820901	ESP	Spain	europe	southern_europe	Bos taurus	SPA2009/01	2009	KP820901
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820902	SDN	Sudan	africa	northern_africa	-	SUD1987/01	1987	KP820902
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820903	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2007/01	2007	KP820903
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820904	FRA	France	europe	western_europe	-	FRA2001/01	2001	KP820904
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820905	FRA	France	europe	western_europe	Ovis aries	FRA2001/03	2001	KP820905
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820906	FRA	France	europe	western_europe	Ovis aries	FRA2001/06	2001	KP820906
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820907	ISR	Israel	asia	western_asia	Ovis aries	ISR2001/17	2001	KP820907
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820908	ITA	Italy	europe	southern_europe	Culicoides pulicaris	ITL2002/02	2002	KP820908
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820909	ITA	Italy	europe	southern_europe	Ovis aries	ITL2002/07_place_1	2002	KP820909
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820910	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/02	1959	KP820910
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820911	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvvv/02	1958	KP820911
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820912	ITA	Italy	europe	southern_europe	Ovis aries	SAD2001/01	2001	KP820912
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820913	ITA	Italy	europe	southern_europe	Ovis aries	SAD2001/03	2001	KP820913
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820914	ITA	Italy	europe	southern_europe	Ovis aries	SAD2002/02	2002	KP820914
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820915	ESP	Spain	europe	southern_europe	Bos taurus	SPA2005/01	2005	KP820915
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820916	SDN	Sudan	africa	northern_africa	Culicoides sp.	SUD1983/05	1983	KP820916
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820917	TUN	Tunisia	africa	northern_africa	-	TUN2000/01	2000	KP820917
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820918	CYP	Cyprus	asia	western_asia	-	CYP1958/01	1958	KP820918
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820919	CYP	Cyprus	asia	western_asia	Ovis aries	RSArrrr/03	1943	KP820919
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820920	CYP	Cyprus	asia	western_asia	Bos taurus	CYP1969/01	1969	KP820920
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820921	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2004/03	2004	KP820921
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820922	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/01	2011	KP820922
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820923	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/02	2011	KP820923
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820924	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/03	2011	KP820924
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820925	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/04	2011	KP820925
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820926	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/05	2011	KP820926
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820927	EGY	Egypt	africa	northern_africa	-	EGY1977/01	1977	KP820927
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820928	FRA	France	europe	western_europe	-	FRA2003/01	2003	KP820928
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820929	FRA	France	europe	western_europe	-	COR2003/02 (FRA2003-03.124)	2003	KP820929
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820930	FRA	France	europe	western_europe	-	COR2003/06 (FRA2003-200)	2003	KP820930
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820931	GRC	Greece	europe	southern_europe	Ovis aries	GRE1979/01	1979	KP820931
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820932	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/24	1999	KP820932
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820933	GRC	Greece	europe	southern_europe	Culicoides obsoletus	GRE1999/26	1999	KP820933
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820934	GRC	Greece	europe	southern_europe	Ovis aries	GRE2000/07	2000	KP820934
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820935	GRC	Greece	europe	southern_europe	Culicoides obsoletus	GRE2000/08	2000	KP820935
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820936	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/01	2012	KP820936
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820937	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/02	2012	KP820937
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820938	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/03	2012	KP820938
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820939	ISR	Israel	asia	western_asia	Ovis aries	ISR2006/12	2006	KP820939
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820940	ISR	Israel	asia	western_asia	Bos taurus	ISR2008/02	2008	KP820940
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820941	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2004/02	2004	KP820941
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820942	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/07	2009	KP820942
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820943	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/08	2009	KP820943
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820944	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/09	2009	KP820944
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820945	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/10	2009	KP820945
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820946	CYP	Cyprus	asia	western_asia	Ovis aries	RSArrrr/04	1969	KP820946
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820947	ESP	Spain	europe	southern_europe	Ovis aries	SPA2003/03	2003	KP820947
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820948	ESP	Spain	europe	southern_europe	Ovis aries	SPA2004/02	2004	KP820948
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820949	ESP	Spain	europe	southern_europe	Bos taurus	SPA2005/02	2005	KP820949
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820950	ESP	Spain	europe	southern_europe	Bos taurus	SPA2010/01	2010	KP820950
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820951	SDN	Sudan	africa	northern_africa	Bos taurus	SUD1983/01	1983	KP820951
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820952	ISR	Israel	asia	western_asia	Bos taurus	ISR2008/13	2008	KP820952
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820953	GRC	Greece	europe	southern_europe	Ovis aries	GRE2008/01	2008	KP820953
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820954	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/03	2008	KP820954
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820955	ZAF	South Africa	africa	sub_saharan_africa	Capra hircus	RSA1998/01	1998	KP820955
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820956	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/08	1937	KP820956
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820957	GBR	United Kingdom	europe	northern_europe	Bos taurus	UKG2007/06	2007	KP820957
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820958	BIH	Bosnia and Herzegovina	europe	southern_europe	Ovis aries	BOS2002/02	2002	KP820958
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820959	BGR	Bulgaria	europe	eastern_europe	-	BUL1999/01	1999	KP820959
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820960	GRC	Greece	europe	southern_europe	Ovis aries	GRE1998/01	1998	KP820960
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820961	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/06	1999	KP820961
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820962	GRC	Greece	europe	southern_europe	Bos taurus	GRE1999/31	1999	KP820962
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820963	ITA	Italy	europe	southern_europe	Ovis aries	ITL2003/01	2003	KP820963
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820964	XKX	Kosovo	europe	southern_europe	Ovis aries	KOS2001/01	2001	KP820964
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820965	XKX	Kosovo	europe	southern_europe	Ovis aries	KOS2001/03	2001	KP820965
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820966	LBY	Libya	africa	northern_africa	Ovis aries	LIB2008/08	2008	KP820966
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820967	LBY	Libya	africa	northern_africa	Ovis aries	LIB2008/03	2008	KP820967
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820968	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/09	1942	KP820968
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820969	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvv1/09	1942	KP820969
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820970	SRB	Serbia	europe	southern_europe	Ovis aries	SER2001/01	2001	KP820970
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820971	TUR	Turkey	asia	western_asia	Ovis aries	TUR1998/02	1998	KP820971
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820972	TUR	Turkey	asia	western_asia	-	TUR2000/03	2000	KP820972
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820973	TUR	Turkey	asia	western_asia	Ovis aries	TUR2001/02	2001	KP820973
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820974	CMR	Cameroon	africa	sub_saharan_africa	-	CAR1982/04	1982	KP820974
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820975	POL	Poland	europe	eastern_europe	Bos taurus	POL2012/01	2012	KP820975
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820976	RUS	Russia	europe	eastern_europe	Bos taurus	RUS2011/01	2011	KP820976
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820977	ESP	Spain	europe	southern_europe	Bos taurus	SPA2012/01	2012	KP820977
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820978	ISR	Israel	asia	western_asia	Ovis aries	ISR2006/11	2006	KP820978
alignment/PHYLO_UNC_S1/member/ncbi-curated/KP820979	NLD	Netherlands	europe	western_europe	-	NET2006/11	-	KP820979
alignment/PHYLO_UNC_S1/member/ncbi-curated/KR815991	CHN	China	asia	eastern_asia	Capra aegagrus hircus	XJ1407	2014	KR815991
alignment/PHYLO_UNC_S1/member/ncbi-curated/KT002578	CHN	China	asia	eastern_asia	Bos taurus	GDST008	2014	KT002578
alignment/PHYLO_UNC_S1/member/ncbi-curated/KT317665	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O. aries-tc/ZAF/2011/Rustenburg-NW-Province	2011	KT317665
alignment/PHYLO_UNC_S1/member/ncbi-curated/KT317675	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-tc/ZAF/2011/Onderstepoort-OBPvaccine- batch115-expiry11102015-MLV3	2011	KT317675
alignment/PHYLO_UNC_S1/member/ncbi-curated/KT317685	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	vaccine/ZAF/2014/Onderstepoort-OBPvaccine- batch115-expiry11102015-MLV8	2014	KT317685
alignment/PHYLO_UNC_S1/member/ncbi-curated/KT317695	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2011/Onderstepoort- OBPvaccine-batch115-expiry11102015-MLV10	2011	KT317695
alignment/PHYLO_UNC_S1/member/ncbi-curated/KT885055	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2014/Onderstepoort- OBP_vaccinebottleB_batch115	2014	KT885055
alignment/PHYLO_UNC_S1/member/ncbi-curated/KT885065	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2014/Onderstepoort- OBPvaccine-batch115-expiry11102015-MLV11	2014	KT885065
alignment/PHYLO_UNC_S1/member/ncbi-curated/KT885075	ZAF	South Africa	africa	sub_saharan_africa	Bos taurus	B.taurus-tc/ZAF/2014/Onderstepoort-BTV- 9_buffycoat_Bos_taurus_plaque2B	2014	KT885075
alignment/PHYLO_UNC_S1/member/ncbi-curated/KU234257	IND	India	asia	southern_asia	Capra hircus	MKD20/08/Ind	2008	KU234257
alignment/PHYLO_UNC_S1/member/ncbi-curated/KU569990	FRA	France	europe	western_europe	Ovis aries	BTV8-15-01 (7138)	2015	KU569990
alignment/PHYLO_UNC_S1/member/ncbi-curated/KU760987	FRA	France	europe	western_europe	Capra aegagrus hircus	BTV-27/FRA2014/v02	2014	KU760987
alignment/PHYLO_UNC_S1/member/ncbi-curated/KU760997	FRA	France	europe	western_europe	Capra aegagrus hircus	BTV-27/FRA2014/v03	2014	KU760997
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164019	USA	United States	americas	northern_america	Ovis aries	USA2010/FL 10-044273	2010	KX164019
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164029	USA	United States	americas	northern_america	Odocoileus virginianus	USA2008/AR 566195	2008	KX164029
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164039	USA	United States	americas	northern_america	Deer	USA2012/SD 12-035694	2012	KX164039
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164049	USA	United States	americas	northern_america	Bos taurus	USA2015/TX 15-029176	2015	KX164049
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164059	USA	United States	americas	northern_america	Bos taurus	USA2003/FL 280559-7	2003	KX164059
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164069	USA	United States	americas	northern_america	Deer	USA2008/FL 576307	2008	KX164069
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164079	USA	United States	americas	northern_america	Odocoileus virginianus	USA2008/TX 576181	2008	KX164079
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164089	USA	United States	americas	northern_america	Odocoileus virginianus	USA2012/LA 12-046093	2012	KX164089
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164099	USA	United States	americas	northern_america	Antilocapra americana	USA2013/CA 13-034210	2013	KX164099
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164109	USA	United States	americas	northern_america	Ovis aries	USA2003/FL 279313	2003	KX164109
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164119	USA	United States	americas	northern_america	Odocoileus virginianus	USA2014/FL 15-008010	2014	KX164119
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164129	USA	United States	americas	northern_america	Bos taurus	USA2003/FL 280559-3	2003	KX164129
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164139	USA	United States	americas	northern_america	Ovis aries	USA2005/FL 402286	2005	KX164139
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX164149	USA	United States	americas	northern_america	Odocoileus virginianus	USA2007/FL 520518	2007	KX164149
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX234078	ITA	Italy	europe	southern_europe	Capra aegagrus hircus	BTV-X ITL2015 34200	2015	KX234078
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX302634	IND	India	asia	southern_asia	Ovis aries	IND2014/01	2014	KX302634
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX599359	BRA	Brazil	americas	latin_america_and_the_caribbean	Ovis aries	17/BRA/2014/73	2014	KX599359
alignment/PHYLO_UNC_S1/member/ncbi-curated/KX695170	CHN	China	asia	eastern_asia	Capra aegagrus hircus	V196/XJ/2014	2014	KX695170
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY049843	GUF	French Guiana	americas	latin_america_and_the_caribbean	Bos taurus	BTV-1/11-01 (4074)	2011	KY049843
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY049853	GUF	French Guiana	americas	latin_america_and_the_caribbean	Bos taurus	BTV-1/15.01 (5370)	2015	KY049853
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY049863	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-9/15-1(7)	2015	KY049863
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY049872	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-13/15-1(6)	2015	KY049872
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY049881	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-18/15-1(58)	2015	KY049881
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091928	SLV	El Salvador	americas	latin_america_and_the_caribbean	-	BTV1 SAL1990/502270 	1990	KY091928
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091929	PAN	Panama	americas	latin_america_and_the_caribbean	-	BTV2 PAN1990/185	1990	KY091929
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091930	BRB	Barbados	americas	latin_america_and_the_caribbean	-	BTV3 BAR1988/502034	1988	KY091930
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091931	HND	Honduras	americas	latin_america_and_the_caribbean	-	BTV3 HON1990/502285	1990	KY091931
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091932	JAM	Jamaica	americas	latin_america_and_the_caribbean	-	BTV3 JAM1988/502030	1988	KY091932
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091933	JAM	Jamaica	americas	latin_america_and_the_caribbean	-	BTV3 JAM1988/502031	1988	KY091933
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091934	PAN	Panama	americas	latin_america_and_the_caribbean	-	BTV3 PAN1989/502151	1989	KY091934
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091935	ZAF	South Africa	africa	sub_saharan_africa	-	BTV3 RSA 600565	1977	KY091935
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091936	USA	United States	americas	northern_america	Ovis aries	BTV3 USA1999/FL 22364-10	1999	KY091936
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091937	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2001/FL 138555-30	2001	KY091937
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091938	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2002/FL 202795	2002	KY091938
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091939	USA	United States	americas	northern_america	Bos taurus	BTV3 USA2002/FL 220082-16	2002	KY091939
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091940	USA	United States	americas	northern_america	Bos taurus	BTV3 USA2003/FL 280559-9	2003	KY091940
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091941	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2006/MS 473906-7	2006	KY091941
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091942	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2008/AR 566195	2008	KY091942
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091943	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2009/MS 025763-326	2009	KY091943
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091944	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2012/SD 035694	2012	KY091944
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091945	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2013/FL N13-03980	2013	KY091945
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091946	USA	United States	americas	northern_america	-	BTV3 USA/FL 600545 	1999	KY091946
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091947	HND	Honduras	americas	latin_america_and_the_caribbean	-	BTV9 HON1991/502325	1991	KY091947
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091948	PAN	Panama	americas	latin_america_and_the_caribbean	-	BTV9 PAN1989/502130	1989	KY091948
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091949	CRI	Costa Rica	americas	latin_america_and_the_caribbean	-	BTV10 CSTRCA1992/502344	1992	KY091949
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091950	GTM	Guatemala	americas	latin_america_and_the_caribbean	-	BTV10 GUA1991/502350	1991	KY091950
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091951	GTM	Guatemala	americas	latin_america_and_the_caribbean	-	BTV14 GUA1990/502230	1990	KY091951
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091952	TTO	Trinidad and Tobago	americas	latin_america_and_the_caribbean	-	BTV14 TOBG1989/502091	1989	KY091952
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091953	GTM	Guatemala	americas	latin_america_and_the_caribbean	-	BTV18 GUA1990/502229	1990	KY091953
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY091954	TTO	Trinidad and Tobago	americas	latin_america_and_the_caribbean	-	BTV22 TRIN1989/502165	1989	KY091954
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY432369	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2016	2016	KY432369
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485039	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	E050	1989	KY485039
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485040	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	E054	1997	KY485040
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485041	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	G086	1997	KY485041
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485042	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	973	2002	KY485042
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485043	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	E051	1989	KY485043
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485044	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	E042	2005	KY485044
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485045	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	E046	2009	KY485045
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485046	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	E047	2009	KY485046
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485047	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	2012-12	2012	KY485047
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485048	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	E053	1997	KY485048
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485049	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	299	1999	KY485049
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485050	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	E074	2003	KY485050
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485051	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	2012-26	2012	KY485051
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485052	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	2012-29	2012	KY485052
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485053	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	G082	1989	KY485053
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485054	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	G083	1993	KY485054
alignment/PHYLO_UNC_S1/member/ncbi-curated/KY485055	AUS	Australia	oceania	australia_and_new_zealand	Bos taurus	G085	1997	KY485055
