taxon	country_iso	country_display_name	region	sub_region	host	isolate_display_name	year	accession
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP339182	IND	India	asia	southern_asia	Ovis aries	BTV09IND2003-M10	2003	KP339182
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP339192	IND	India	asia	southern_asia	Ovis aries	BTV09IND2003-M11	2003	KP339192
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP339202	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-AP04	2010	KP339202
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP339212	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-AP06	2010	KP339212
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP339222	IND	India	asia	southern_asia	Ovis aries	BTV16IND2011-NR82	2011	KP339222
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP339232	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-VC07	2010	KP339232
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP339242	IND	India	asia	southern_asia	Ovis aries	KMN07/05	2005	KP339242
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP339252	IND	India	asia	southern_asia	Ovis aries	BTV10IND2003K3	2003	KP339252
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696515	IND	India	asia	southern_asia	-	BTV-1/IND1985/01	1985	KP696515
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696524	IND	India	asia	southern_asia	-	BTV-1/IND1988/01	1988	KP696524
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696533	IND	India	asia	southern_asia	-	BTV-1/IND1992/02	1992	KP696533
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696542	IND	India	asia	southern_asia	Ovis aries	BTV-1/IND1999/01	1999	KP696542
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696550	IND	India	asia	southern_asia	Culicoides sp.	BTV-1/IND2001/01	2001	KP696550
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696560	IND	India	asia	southern_asia	Ovis aries	BTV-1/IND2003/04	2003	KP696560
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696570	IND	India	asia	southern_asia	Ovis aries	BTV-1/IND2003/05	2003	KP696570
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696580	IND	India	asia	southern_asia	-	BTV-1/IND2003/10	2003	KP696580
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696590	IND	India	asia	southern_asia	Ovis aries	BTV-2/IND1993/01	1993	KP696590
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696600	IND	India	asia	southern_asia	Ovis aries	BTV-2/IND2003/01	2003	KP696600
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696610	IND	India	asia	southern_asia	Ovis aries	BTV-2/IND2003/03	2003	KP696610
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696620	IND	India	asia	southern_asia	-	BTV-9/IND2004/02	2004	KP696620
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696630	IND	India	asia	southern_asia	-	BTV-9/IND2004/04	2004	KP696630
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696639	IND	India	asia	southern_asia	-	BTV-9/IND2005/01	2005	KP696639
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696649	IND	India	asia	southern_asia	-	BTV-9/IND2005/02	2005	KP696649
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696659	IND	India	asia	southern_asia	-	BTV-9/IND2005/03	2005	KP696659
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696668	IND	India	asia	southern_asia	Ovis aries	BTV-23/IND1997/01	1997	KP696668
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696678	IND	India	asia	southern_asia	-	BTV-23/IND2004/07	2004	KP696678
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696688	IND	India	asia	southern_asia	-	BTV-23/IND2004/08	2004	KP696688
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP696698	IND	India	asia	southern_asia	-	BTV-23/IND2004/09	2004	KP696698
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821824	FRA	France	europe	western_europe	Bos taurus	FRA2008/27	2008	KP821824
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821825	FRA	France	europe	western_europe	Bos taurus	FRA2008/28	2008	KP821825
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821826	FRA	France	europe	western_europe	Bos taurus	FRA2008/29	2008	KP821826
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821827	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/14	1959	KP821827
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821828	ZAF	South Africa	africa	sub_saharan_africa	Bos taurus	RSArrrr/15	1960	KP821828
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821829	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2004/01	2004	KP821829
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821830	CYP	Cyprus	asia	western_asia	Bos taurus	CYP2006/01	2006	KP821830
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821831	CYP	Cyprus	asia	western_asia	Bos taurus	CYP2010/03	2010	KP821831
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821832	FRA	France	europe	western_europe	Ovis aries	COR2004/01	2004	KP821832
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821833	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/13	1999	KP821833
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821834	GRC	Greece	europe	southern_europe	Ovis aries	GRE2008/10	2008	KP821834
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821835	ISR	Israel	asia	western_asia	Ovis aries	ISR2001/18	2001	KP821835
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821836	ISR	Israel	asia	western_asia	Ovis aries	ISR2001/18w	2001	KP821836
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821837	ISR	Israel	asia	western_asia	Capra hircus	ISR2008/03	2008	KP821837
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821838	PAK	Pakistan	asia	southern_asia	Ovis aries	RSAvvvv/16	1960	KP821838
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821839	TUR	Turkey	asia	western_asia	-	TUR2000/01	2000	KP821839
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821840	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2006/01	2006	KP821840
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821841	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2006/04	2006	KP821841
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821842	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2008/10	2008	KP821842
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821843	CMR	Cameroon	africa	sub_saharan_africa	Ovis aries	CAR1982/01	1982	KP821843
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821844	FRA	France	europe	western_europe	Bos taurus	FRA2008/21	2008	KP821844
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821845	FRA	France	europe	western_europe	Ovis aries	FRA2008/22	2008	KP821845
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821846	FRA	France	europe	western_europe	Bos taurus	FRA2008/23	2008	KP821846
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821847	FRA	France	europe	western_europe	Bos taurus	FRA2008/25	2008	KP821847
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821848	FRA	France	europe	western_europe	Bos taurus	FRA2008/26	2008	KP821848
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821849	GIB	Gibraltar	europe	southern_europe	Ovis aries	GIB2007/06	2007	KP821849
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821850	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/01	2001	KP821850
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821851	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/06	2001	KP821851
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821852	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/10	2001	KP821852
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821853	LBY	Libya	africa	northern_africa	Ovis aries	LIB2007/06	2007	KP821853
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821854	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2006/06	2006	KP821854
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821855	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/01	2007	KP821855
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821856	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/02	2007	KP821856
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821857	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/03	2007	KP821857
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821858	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/04	2007	KP821858
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821859	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/01	2009	KP821859
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821860	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/06	2009	KP821860
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821861	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/04	2009	KP821861
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821862	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvvv/01	1958	KP821862
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821863	ESP	Spain	europe	southern_europe	Bos taurus	SPA2007/04	2007	KP821863
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821864	ESP	Spain	europe	southern_europe	Bos taurus	SPA2007/05	2007	KP821864
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821865	ESP	Spain	europe	southern_europe	Ovis aries	SPA2008/01	2008	KP821865
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821866	ESP	Spain	europe	southern_europe	Bos taurus	SPA2009/01	2009	KP821866
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821867	SDN	Sudan	africa	northern_africa	-	SUD1987/01	1987	KP821867
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821868	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2007/01	2007	KP821868
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821869	FRA	France	europe	western_europe	-	FRA2001/01	2001	KP821869
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821870	FRA	France	europe	western_europe	Ovis aries	FRA2001/03	2001	KP821870
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821871	FRA	France	europe	western_europe	Ovis aries	FRA2001/06	2001	KP821871
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821872	ISR	Israel	asia	western_asia	Ovis aries	ISR2001/17	2001	KP821872
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821873	ITA	Italy	europe	southern_europe	Culicoides pulicaris	ITL2002/02	2002	KP821873
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821874	ITA	Italy	europe	southern_europe	Ovis aries	ITL2002/07_place_1	2002	KP821874
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821875	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvvv/02	1958	KP821875
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821876	ITA	Italy	europe	southern_europe	Ovis aries	SAD2001/01	2001	KP821876
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821877	ITA	Italy	europe	southern_europe	Ovis aries	SAD2001/03	2001	KP821877
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821878	ITA	Italy	europe	southern_europe	Ovis aries	SAD2002/02	2002	KP821878
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821879	ESP	Spain	europe	southern_europe	Bos taurus	SPA2005/01	2005	KP821879
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821880	SDN	Sudan	africa	northern_africa	Culicoides sp.	SUD1983/05	1983	KP821880
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821881	TUN	Tunisia	africa	northern_africa	-	TUN2000/01	2000	KP821881
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821882	CYP	Cyprus	asia	western_asia	-	CYP1958/01	1958	KP821882
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821883	CYP	Cyprus	asia	western_asia	Ovis aries	RSArrrr/03	1943	KP821883
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821884	CYP	Cyprus	asia	western_asia	Bos taurus	CYP1969/01	1969	KP821884
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821885	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2004/03	2004	KP821885
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821886	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/01	2011	KP821886
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821887	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/02	2011	KP821887
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821888	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/03	2011	KP821888
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821889	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/04	2011	KP821889
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821890	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/05	2011	KP821890
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821891	EGY	Egypt	africa	northern_africa	-	EGY1977/01	1977	KP821891
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821892	FRA	France	europe	western_europe	-	FRA2003/01	2003	KP821892
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821893	FRA	France	europe	western_europe	-	COR2003/02 (FRA2003-03.124)	2003	KP821893
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821894	FRA	France	europe	western_europe	-	COR2003/06 (FRA2003-200)	2003	KP821894
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821895	GRC	Greece	europe	southern_europe	Ovis aries	GRE1979/01	1979	KP821895
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821896	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/24	1999	KP821896
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821897	GRC	Greece	europe	southern_europe	Culicoides obsoletus	GRE1999/26	1999	KP821897
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821898	GRC	Greece	europe	southern_europe	Ovis aries	GRE2000/07	2000	KP821898
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821899	GRC	Greece	europe	southern_europe	Culicoides obsoletus	GRE2000/08	2000	KP821899
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821900	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/01	2012	KP821900
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821901	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/02	2012	KP821901
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821902	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/03	2012	KP821902
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821903	ISR	Israel	asia	western_asia	Ovis aries	ISR2006/12	2006	KP821903
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821904	ISR	Israel	asia	western_asia	Bos taurus	ISR2008/02	2008	KP821904
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821905	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2004/02	2004	KP821905
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821906	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/07	2009	KP821906
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821907	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/08	2009	KP821907
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821908	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/09	2009	KP821908
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821909	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/10	2009	KP821909
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821910	CYP	Cyprus	asia	western_asia	Ovis aries	RSArrrr/04	1969	KP821910
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821911	ESP	Spain	europe	southern_europe	Ovis aries	SPA2003/03	2003	KP821911
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821912	ESP	Spain	europe	southern_europe	Ovis aries	SPA2004/02	2004	KP821912
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821913	ESP	Spain	europe	southern_europe	Bos taurus	SPA2005/02	2005	KP821913
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821914	ESP	Spain	europe	southern_europe	Bos taurus	SPA2010/01	2010	KP821914
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821915	SDN	Sudan	africa	northern_africa	Bos taurus	SUD1983/01	1983	KP821915
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821916	ISR	Israel	asia	western_asia	Bos taurus	ISR2008/13	2008	KP821916
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821917	GRC	Greece	europe	southern_europe	Ovis aries	GRE2008/01	2008	KP821917
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821918	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/03	2008	KP821918
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821919	ZAF	South Africa	africa	sub_saharan_africa	Capra hircus	RSA1998/01	1998	KP821919
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821920	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/08	1937	KP821920
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821921	GBR	United Kingdom	europe	northern_europe	Bos taurus	UKG2007/06	2007	KP821921
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821922	BIH	Bosnia and Herzegovina	europe	southern_europe	Ovis aries	BOS2002/02	2002	KP821922
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821923	BGR	Bulgaria	europe	eastern_europe	-	BUL1999/01	1999	KP821923
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821924	GRC	Greece	europe	southern_europe	Ovis aries	GRE1998/01	1998	KP821924
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821925	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/06	1999	KP821925
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821926	GRC	Greece	europe	southern_europe	Bos taurus	GRE1999/31	1999	KP821926
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821927	ITA	Italy	europe	southern_europe	Ovis aries	ITL2003/01	2003	KP821927
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821928	XKX	Kosovo	europe	southern_europe	Ovis aries	KOS2001/01	2001	KP821928
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821929	XKX	Kosovo	europe	southern_europe	Ovis aries	KOS2001/03	2001	KP821929
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821930	LBY	Libya	africa	northern_africa	Ovis aries	LIB2008/08	2008	KP821930
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821931	LBY	Libya	africa	northern_africa	Ovis aries	LIB2008/03	2008	KP821931
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821932	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/09	1942	KP821932
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821933	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvv1/09	1942	KP821933
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821934	SRB	Serbia	europe	southern_europe	Ovis aries	SER2001/01	2001	KP821934
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821935	TUR	Turkey	asia	western_asia	Ovis aries	TUR1998/02	1998	KP821935
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821936	TUR	Turkey	asia	western_asia	-	TUR2000/03	2000	KP821936
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821937	TUR	Turkey	asia	western_asia	Ovis aries	TUR2001/02	2001	KP821937
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821938	CMR	Cameroon	africa	sub_saharan_africa	-	CAR1982/04	1982	KP821938
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821939	POL	Poland	europe	eastern_europe	Bos taurus	POL2012/01	2012	KP821939
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821940	RUS	Russia	europe	eastern_europe	Bos taurus	RUS2011/01	2011	KP821940
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821941	ESP	Spain	europe	southern_europe	Bos taurus	SPA2012/01	2012	KP821941
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821942	ISR	Israel	asia	western_asia	Ovis aries	ISR2006/11	2006	KP821942
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821943	NLD	Netherlands	europe	western_europe	-	NET2006/11	-	KP821943
alignment/PHYLO_UNC_S9/member/ncbi-curated/KP821944	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/02	1959	KP821944
alignment/PHYLO_UNC_S9/member/ncbi-curated/KR085418	CHN	China	asia	eastern_asia	Capra aegagrus hircus	XJ1407	2014	KR085418
alignment/PHYLO_UNC_S9/member/ncbi-curated/KT002586	CHN	China	asia	eastern_asia	Bos taurus	GDST008	2014	KT002586
alignment/PHYLO_UNC_S9/member/ncbi-curated/KT317670	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O. aries-tc/ZAF/2011/Rustenburg-NW-Province	2011	KT317670
alignment/PHYLO_UNC_S9/member/ncbi-curated/KT317680	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-tc/ZAF/2011/Onderstepoort-OBPvaccine- batch115-expiry11102015-MLV3	2011	KT317680
alignment/PHYLO_UNC_S9/member/ncbi-curated/KT317690	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	vaccine/ZAF/2014/Onderstepoort-OBPvaccine- batch115-expiry11102015-MLV8	2014	KT317690
alignment/PHYLO_UNC_S9/member/ncbi-curated/KT317700	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2011/Onderstepoort- OBPvaccine-batch115-expiry11102015-MLV10	2011	KT317700
alignment/PHYLO_UNC_S9/member/ncbi-curated/KT885063	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2014/Onderstepoort- OBP_vaccinebottleB_batch115	2014	KT885063
alignment/PHYLO_UNC_S9/member/ncbi-curated/KT885073	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2014/Onderstepoort- OBPvaccine-batch115-expiry11102015-MLV11	2014	KT885073
alignment/PHYLO_UNC_S9/member/ncbi-curated/KT885083	ZAF	South Africa	africa	sub_saharan_africa	Bos taurus	B.taurus-tc/ZAF/2014/Onderstepoort-BTV- 9_buffycoat_Bos_taurus_plaque2B	2014	KT885083
alignment/PHYLO_UNC_S9/member/ncbi-curated/KU234265	IND	India	asia	southern_asia	Capra hircus	MKD20/08/Ind	2008	KU234265
alignment/PHYLO_UNC_S9/member/ncbi-curated/KU569998	FRA	France	europe	western_europe	Ovis aries	BTV8-15-01 (7138)	2015	KU569998
alignment/PHYLO_UNC_S9/member/ncbi-curated/KU744641	ISR	Israel	asia	western_asia	-	BT_SP-Seg4-Sheeppox vaccine isolate	-	KU744641
alignment/PHYLO_UNC_S9/member/ncbi-curated/KU760995	FRA	France	europe	western_europe	Capra aegagrus hircus	BTV-27/FRA2014/v02	2014	KU760995
alignment/PHYLO_UNC_S9/member/ncbi-curated/KU761005	FRA	France	europe	western_europe	Capra aegagrus hircus	BTV-27/FRA2014/v03	2014	KU761005
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164027	USA	United States	americas	northern_america	Ovis aries	USA2010/FL 10-044273	2010	KX164027
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164037	USA	United States	americas	northern_america	Odocoileus virginianus	USA2008/AR 566195	2008	KX164037
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164047	USA	United States	americas	northern_america	Deer	USA2012/SD 12-035694	2012	KX164047
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164057	USA	United States	americas	northern_america	Bos taurus	USA2015/TX 15-029176	2015	KX164057
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164067	USA	United States	americas	northern_america	Bos taurus	USA2003/FL 280559-7	2003	KX164067
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164077	USA	United States	americas	northern_america	Deer	USA2008/FL 576307	2008	KX164077
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164087	USA	United States	americas	northern_america	Odocoileus virginianus	USA2008/TX 576181	2008	KX164087
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164097	USA	United States	americas	northern_america	Odocoileus virginianus	USA2012/LA 12-046093	2012	KX164097
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164107	USA	United States	americas	northern_america	Antilocapra americana	USA2013/CA 13-034210	2013	KX164107
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164117	USA	United States	americas	northern_america	Ovis aries	USA2003/FL 279313	2003	KX164117
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164127	USA	United States	americas	northern_america	Odocoileus virginianus	USA2014/FL 15-008010	2014	KX164127
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164137	USA	United States	americas	northern_america	Bos taurus	USA2003/FL 280559-3	2003	KX164137
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164147	USA	United States	americas	northern_america	Ovis aries	USA2005/FL 402286	2005	KX164147
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX164157	USA	United States	americas	northern_america	Odocoileus virginianus	USA2007/FL 520518	2007	KX164157
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX234086	ITA	Italy	europe	southern_europe	Capra aegagrus hircus	BTV-X ITL2015 34200	2015	KX234086
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX302642	IND	India	asia	southern_asia	Ovis aries	IND2014/01	2014	KX302642
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX599367	BRA	Brazil	americas	latin_america_and_the_caribbean	Ovis aries	17/BRA/2014/73	2014	KX599367
alignment/PHYLO_UNC_S9/member/ncbi-curated/KX695178	CHN	China	asia	eastern_asia	Capra aegagrus hircus	V196/XJ/2014	2014	KX695178
alignment/PHYLO_UNC_S9/member/ncbi-curated/KY049851	GUF	French Guiana	americas	latin_america_and_the_caribbean	Bos taurus	BTV-1/11-01 (4074)	2011	KY049851
alignment/PHYLO_UNC_S9/member/ncbi-curated/KY049861	GUF	French Guiana	americas	latin_america_and_the_caribbean	Bos taurus	BTV-1/15.01 (5370)	2015	KY049861
alignment/PHYLO_UNC_S9/member/ncbi-curated/KY049870	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-9/15-1(7)	2015	KY049870
alignment/PHYLO_UNC_S9/member/ncbi-curated/KY049879	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-13/15-1(6)	2015	KY049879
alignment/PHYLO_UNC_S9/member/ncbi-curated/KY049888	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-18/15-1(58)	2015	KY049888
