taxon	country_iso	country_display_name	region	sub_region	host	isolate_display_name	year	accession
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821232	GRC	Greece	europe	southern_europe	Ovis aries	GRE2008/10	2008	KP821232
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821233	ISR	Israel	asia	western_asia	Ovis aries	ISR2001/18	2001	KP821233
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821234	ISR	Israel	asia	western_asia	Capra hircus	ISR2008/03	2008	KP821234
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821235	PAK	Pakistan	asia	southern_asia	Ovis aries	RSAvvvv/16	1960	KP821235
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821236	TUR	Turkey	asia	western_asia	-	TUR2000/01	2000	KP821236
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821237	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2006/01	2006	KP821237
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821238	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2006/04	2006	KP821238
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821239	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2008/10	2008	KP821239
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821240	CMR	Cameroon	africa	sub_saharan_africa	Ovis aries	CAR1982/01	1982	KP821240
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821241	FRA	France	europe	western_europe	Bos taurus	FRA2008/21	2008	KP821241
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821242	FRA	France	europe	western_europe	Ovis aries	FRA2008/22	2008	KP821242
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821243	FRA	France	europe	western_europe	Bos taurus	FRA2008/23	2008	KP821243
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821244	FRA	France	europe	western_europe	Bos taurus	FRA2008/25	2008	KP821244
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821245	FRA	France	europe	western_europe	Bos taurus	FRA2008/26	2008	KP821245
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821246	GIB	Gibraltar	europe	southern_europe	Ovis aries	GIB2007/06	2007	KP821246
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821247	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/01	2001	KP821247
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821248	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/06	2001	KP821248
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821249	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/10	2001	KP821249
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821250	LBY	Libya	africa	northern_africa	Ovis aries	LIB2007/06	2007	KP821250
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821251	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2006/06	2006	KP821251
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821252	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/01	2007	KP821252
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821253	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/02	2007	KP821253
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821254	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/03	2007	KP821254
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821255	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/04	2007	KP821255
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821256	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/01	2009	KP821256
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821257	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/04	2009	KP821257
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821258	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/06	2009	KP821258
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821259	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvvv/01	1958	KP821259
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821260	ESP	Spain	europe	southern_europe	Bos taurus	SPA2007/04	2007	KP821260
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821261	ESP	Spain	europe	southern_europe	Bos taurus	SPA2007/05	2007	KP821261
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821262	ESP	Spain	europe	southern_europe	Ovis aries	SPA2008/01	2008	KP821262
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821263	ESP	Spain	europe	southern_europe	Bos taurus	SPA2009/01	2009	KP821263
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821264	SDN	Sudan	africa	northern_africa	-	SUD1987/01	1987	KP821264
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821265	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2007/01	2007	KP821265
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821266	FRA	France	europe	western_europe	-	FRA2001/01	2001	KP821266
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821267	FRA	France	europe	western_europe	Ovis aries	FRA2001/03	2001	KP821267
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821268	FRA	France	europe	western_europe	Ovis aries	FRA2001/06	2001	KP821268
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821269	ISR	Israel	asia	western_asia	Ovis aries	ISR2001/17	2001	KP821269
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821270	ITA	Italy	europe	southern_europe	Culicoides pulicaris	ITL2002/02	2002	KP821270
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821271	ITA	Italy	europe	southern_europe	Ovis aries	ITL2002/07_place_1	2002	KP821271
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821272	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/02	1959	KP821272
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821273	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvvv/02	1958	KP821273
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821274	ITA	Italy	europe	southern_europe	Ovis aries	SAD2001/01	2001	KP821274
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821275	ITA	Italy	europe	southern_europe	Ovis aries	SAD2001/03	2001	KP821275
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821276	ITA	Italy	europe	southern_europe	Ovis aries	SAD2002/02	2002	KP821276
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821277	ESP	Spain	europe	southern_europe	Bos taurus	SPA2005/01	2005	KP821277
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821278	SDN	Sudan	africa	northern_africa	Culicoides sp.	SUD1983/05	1983	KP821278
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821279	TUN	Tunisia	africa	northern_africa	-	TUN2000/01	2000	KP821279
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821280	CYP	Cyprus	asia	western_asia	-	CYP1958/01	1958	KP821280
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821281	CYP	Cyprus	asia	western_asia	Ovis aries	RSArrrr/03	1943	KP821281
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821282	CYP	Cyprus	asia	western_asia	Bos taurus	CYP1969/01	1969	KP821282
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821283	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2004/03	2004	KP821283
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821284	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/01	2011	KP821284
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821285	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/02	2011	KP821285
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821286	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/03	2011	KP821286
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821287	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/04	2011	KP821287
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821288	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/05	2011	KP821288
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821289	EGY	Egypt	africa	northern_africa	-	EGY1977/01	1977	KP821289
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821290	FRA	France	europe	western_europe	-	FRA2003/01	2003	KP821290
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821291	FRA	France	europe	western_europe	-	COR2003/02 (FRA2003-03.124)	2003	KP821291
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821292	FRA	France	europe	western_europe	-	COR2003/06 (FRA2003-200)	2003	KP821292
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821293	GRC	Greece	europe	southern_europe	Ovis aries	GRE1979/01	1979	KP821293
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821294	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/24	1999	KP821294
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821295	GRC	Greece	europe	southern_europe	Culicoides obsoletus	GRE1999/26	1999	KP821295
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821296	GRC	Greece	europe	southern_europe	Ovis aries	GRE2000/07	2000	KP821296
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821297	GRC	Greece	europe	southern_europe	Culicoides obsoletus	GRE2000/08	2000	KP821297
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821298	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/01	2012	KP821298
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821299	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/02	2012	KP821299
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821300	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/03	2012	KP821300
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821301	ISR	Israel	asia	western_asia	Ovis aries	ISR2006/12	2006	KP821301
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821302	ISR	Israel	asia	western_asia	Bos taurus	ISR2008/02	2008	KP821302
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821303	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2004/02	2004	KP821303
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821304	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/07	2009	KP821304
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821305	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/08	2009	KP821305
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821306	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/09	2009	KP821306
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821307	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/10	2009	KP821307
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821308	CYP	Cyprus	asia	western_asia	Ovis aries	RSArrrr/04	1969	KP821308
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821309	ESP	Spain	europe	southern_europe	Ovis aries	SPA2003/03	2003	KP821309
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821310	ESP	Spain	europe	southern_europe	Ovis aries	SPA2004/02	2004	KP821310
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821311	ESP	Spain	europe	southern_europe	Bos taurus	SPA2005/02	2005	KP821311
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821312	ESP	Spain	europe	southern_europe	Bos taurus	SPA2010/01	2010	KP821312
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821313	SDN	Sudan	africa	northern_africa	Bos taurus	SUD1983/01	1983	KP821313
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821314	ISR	Israel	asia	western_asia	Bos taurus	ISR2008/13	2008	KP821314
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821315	GRC	Greece	europe	southern_europe	Ovis aries	GRE2008/01	2008	KP821315
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821316	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/03	2008	KP821316
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821317	ZAF	South Africa	africa	sub_saharan_africa	Capra hircus	RSA1998/01	1998	KP821317
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821318	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/08	1937	KP821318
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821319	GBR	United Kingdom	europe	northern_europe	Bos taurus	UKG2007/06	2007	KP821319
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821320	BIH	Bosnia and Herzegovina	europe	southern_europe	Ovis aries	BOS2002/02	2002	KP821320
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821321	BGR	Bulgaria	europe	eastern_europe	-	BUL1999/01	1999	KP821321
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821322	GRC	Greece	europe	southern_europe	Ovis aries	GRE1998/01	1998	KP821322
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821323	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/06	1999	KP821323
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821324	GRC	Greece	europe	southern_europe	Bos taurus	GRE1999/31	1999	KP821324
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821325	ITA	Italy	europe	southern_europe	Ovis aries	ITL2003/01	2003	KP821325
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821326	XKX	Kosovo	europe	southern_europe	Ovis aries	KOS2001/01	2001	KP821326
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821327	XKX	Kosovo	europe	southern_europe	Ovis aries	KOS2001/03	2001	KP821327
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821328	LBY	Libya	africa	northern_africa	Ovis aries	LIB2008/08	2008	KP821328
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821329	LBY	Libya	africa	northern_africa	Ovis aries	LIB2008/03	2008	KP821329
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821330	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/09	1942	KP821330
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821331	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvv1/09	1942	KP821331
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821332	SRB	Serbia	europe	southern_europe	Ovis aries	SER2001/01	2001	KP821332
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821333	TUR	Turkey	asia	western_asia	Ovis aries	TUR1998/02	1998	KP821333
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821334	TUR	Turkey	asia	western_asia	-	TUR2000/03	2000	KP821334
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821335	TUR	Turkey	asia	western_asia	Ovis aries	TUR2001/02	2001	KP821335
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821336	CMR	Cameroon	africa	sub_saharan_africa	-	CAR1982/04	1982	KP821336
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821337	POL	Poland	europe	eastern_europe	Bos taurus	POL2012/01	2012	KP821337
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821338	RUS	Russia	europe	eastern_europe	Bos taurus	RUS2011/01	2011	KP821338
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821339	ESP	Spain	europe	southern_europe	Bos taurus	SPA2012/01	2012	KP821339
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821340	ISR	Israel	asia	western_asia	Ovis aries	ISR2006/11	2006	KP821340
alignment/PHYLO_UNC_S4/member/ncbi-curated/KP821341	NLD	Netherlands	europe	western_europe	-	NET2006/11	-	KP821341
alignment/PHYLO_UNC_S4/member/ncbi-curated/KR085414	CHN	China	asia	eastern_asia	Capra aegagrus hircus	XJ1407	2014	KR085414
alignment/PHYLO_UNC_S4/member/ncbi-curated/KT002581	CHN	China	asia	eastern_asia	Bos taurus	GDST008	2014	KT002581
alignment/PHYLO_UNC_S4/member/ncbi-curated/KT317668	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O. aries-tc/ZAF/2011/Rustenburg-NW-Province	2011	KT317668
alignment/PHYLO_UNC_S4/member/ncbi-curated/KT317678	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-tc/ZAF/2011/Onderstepoort-OBPvaccine- batch115-expiry11102015-MLV3	2011	KT317678
alignment/PHYLO_UNC_S4/member/ncbi-curated/KT317688	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	vaccine/ZAF/2014/Onderstepoort-OBPvaccine- batch115-expiry11102015-MLV8	2014	KT317688
alignment/PHYLO_UNC_S4/member/ncbi-curated/KT317698	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2011/Onderstepoort- OBPvaccine-batch115-expiry11102015-MLV10	2011	KT317698
alignment/PHYLO_UNC_S4/member/ncbi-curated/KT885058	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2014/Onderstepoort- OBP_vaccinebottleB_batch115	2014	KT885058
alignment/PHYLO_UNC_S4/member/ncbi-curated/KT885068	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2014/Onderstepoort- OBPvaccine-batch115-expiry11102015-MLV11	2014	KT885068
alignment/PHYLO_UNC_S4/member/ncbi-curated/KT885078	ZAF	South Africa	africa	sub_saharan_africa	Bos taurus	B.taurus-tc/ZAF/2014/Onderstepoort-BTV- 9_buffycoat_Bos_taurus_plaque2B	2014	KT885078
alignment/PHYLO_UNC_S4/member/ncbi-curated/KU234260	IND	India	asia	southern_asia	Capra hircus	MKD20/08/Ind	2008	KU234260
alignment/PHYLO_UNC_S4/member/ncbi-curated/KU569993	FRA	France	europe	western_europe	Ovis aries	BTV8-15-01 (7138)	2015	KU569993
alignment/PHYLO_UNC_S4/member/ncbi-curated/KU744639	ISR	Israel	asia	western_asia	-	BT_SP-Seg4-Sheeppox vaccine isolate	-	KU744639
alignment/PHYLO_UNC_S4/member/ncbi-curated/KU760990	FRA	France	europe	western_europe	Capra aegagrus hircus	BTV-27/FRA2014/v02	2014	KU760990
alignment/PHYLO_UNC_S4/member/ncbi-curated/KU761000	FRA	France	europe	western_europe	Capra aegagrus hircus	BTV-27/FRA2014/v03	2014	KU761000
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164022	USA	United States	americas	northern_america	Ovis aries	USA2010/FL 10-044273	2010	KX164022
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164032	USA	United States	americas	northern_america	Odocoileus virginianus	USA2008/AR 566195	2008	KX164032
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164042	USA	United States	americas	northern_america	Deer	USA2012/SD 12-035694	2012	KX164042
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164052	USA	United States	americas	northern_america	Bos taurus	USA2015/TX 15-029176	2015	KX164052
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164062	USA	United States	americas	northern_america	Bos taurus	USA2003/FL 280559-7	2003	KX164062
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164072	USA	United States	americas	northern_america	Deer	USA2008/FL 576307	2008	KX164072
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164082	USA	United States	americas	northern_america	Odocoileus virginianus	USA2008/TX 576181	2008	KX164082
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164092	USA	United States	americas	northern_america	Odocoileus virginianus	USA2012/LA 12-046093	2012	KX164092
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164102	USA	United States	americas	northern_america	Antilocapra americana	USA2013/CA 13-034210	2013	KX164102
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164112	USA	United States	americas	northern_america	Ovis aries	USA2003/FL 279313	2003	KX164112
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164122	USA	United States	americas	northern_america	Odocoileus virginianus	USA2014/FL 15-008010	2014	KX164122
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164132	USA	United States	americas	northern_america	Bos taurus	USA2003/FL 280559-3	2003	KX164132
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164142	USA	United States	americas	northern_america	Ovis aries	USA2005/FL 402286	2005	KX164142
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX164152	USA	United States	americas	northern_america	Odocoileus virginianus	USA2007/FL 520518	2007	KX164152
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX234081	ITA	Italy	europe	southern_europe	Capra aegagrus hircus	BTV-X ITL2015 34200	2015	KX234081
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX302637	IND	India	asia	southern_asia	Ovis aries	IND2014/01	2014	KX302637
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX599362	BRA	Brazil	americas	latin_america_and_the_caribbean	Ovis aries	17/BRA/2014/73	2014	KX599362
alignment/PHYLO_UNC_S4/member/ncbi-curated/KX695173	CHN	China	asia	eastern_asia	Capra aegagrus hircus	V196/XJ/2014	2014	KX695173
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY049846	GUF	French Guiana	americas	latin_america_and_the_caribbean	Bos taurus	BTV-1/11-01 (4074)	2011	KY049846
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY049856	GUF	French Guiana	americas	latin_america_and_the_caribbean	Bos taurus	BTV-1/15.01 (5370)	2015	KY049856
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY049865	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-9/15-1(7)	2015	KY049865
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY049874	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-13/15-1(6)	2015	KY049874
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY049883	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-18/15-1(58)	2015	KY049883
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092090	SLV	El Salvador	americas	latin_america_and_the_caribbean	-	BTV1 SAL1990/502270 	1990	KY092090
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092091	PAN	Panama	americas	latin_america_and_the_caribbean	-	BTV2 PAN1990/185	1990	KY092091
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092092	BRB	Barbados	americas	latin_america_and_the_caribbean	-	BTV3 BAR1988/502034	1988	KY092092
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092093	HND	Honduras	americas	latin_america_and_the_caribbean	-	BTV3 HON1990/502285	1990	KY092093
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092094	JAM	Jamaica	americas	latin_america_and_the_caribbean	-	BTV3 JAM1988/502030	1988	KY092094
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092095	JAM	Jamaica	americas	latin_america_and_the_caribbean	-	BTV3 JAM1988/502031	1988	KY092095
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092096	PAN	Panama	americas	latin_america_and_the_caribbean	-	BTV3 PAN1989/502151	1989	KY092096
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092097	ZAF	South Africa	africa	sub_saharan_africa	-	BTV3 RSA 600565	1977	KY092097
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092098	USA	United States	americas	northern_america	Ovis aries	BTV3 USA1999/FL 22364-10	1999	KY092098
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092099	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2001/FL 138555-30	2001	KY092099
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092100	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2002/FL 202795	2002	KY092100
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092101	USA	United States	americas	northern_america	Bos taurus	BTV3 USA2002/FL 220082-16	2002	KY092101
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092102	USA	United States	americas	northern_america	Bos taurus	BTV3 USA2003/FL 280559-9	2003	KY092102
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092103	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2006/MS 473906-7	2006	KY092103
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092104	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2008/AR 566195	2008	KY092104
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092105	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2009/MS 025763-326	2009	KY092105
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092106	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2012/SD 035694	2012	KY092106
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092107	USA	United States	americas	northern_america	Odocoileus virginianus	BTV3 USA2013/FL N13-03980	2013	KY092107
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092108	USA	United States	americas	northern_america	-	BTV3 USA/FL 600545 	1999	KY092108
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092109	HND	Honduras	americas	latin_america_and_the_caribbean	-	BTV9 HON1991/502325	1991	KY092109
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092110	PAN	Panama	americas	latin_america_and_the_caribbean	-	BTV9 PAN1989/502130	1989	KY092110
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092111	CRI	Costa Rica	americas	latin_america_and_the_caribbean	-	BTV10 CSTRCA1992/502344	1992	KY092111
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092112	GTM	Guatemala	americas	latin_america_and_the_caribbean	-	BTV10 GUA1991/502350	1991	KY092112
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092113	GTM	Guatemala	americas	latin_america_and_the_caribbean	-	BTV14 GUA1990/502230	1990	KY092113
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092114	TTO	Trinidad and Tobago	americas	latin_america_and_the_caribbean	-	BTV14 TOBG1989/502091	1989	KY092114
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092115	GTM	Guatemala	americas	latin_america_and_the_caribbean	-	BTV18 GUA1990/502229	1990	KY092115
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY092116	TTO	Trinidad and Tobago	americas	latin_america_and_the_caribbean	-	BTV22 TRIN1989/502165	1989	KY092116
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY432372	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2016	2016	KY432372
alignment/PHYLO_UNC_S4/member/ncbi-curated/KY654331	FRA	France	europe	western_europe	Ovis aries	BTV-4/16-03	2016	KY654331
alignment/PHYLO_UNC_S4/member/ncbi-curated/L08637	-	-	-	-	-	2M1	-	L08637
alignment/PHYLO_UNC_S4/member/ncbi-curated/L08638	-	-	-	-	-	11M1	-	L08638
alignment/PHYLO_UNC_S4/member/ncbi-curated/L08639	-	-	-	-	-	17M1	-	L08639
alignment/PHYLO_UNC_S4/member/ncbi-curated/L08640	-	-	-	-	-	13M1	-	L08640
alignment/PHYLO_UNC_S4/member/ncbi-curated/L13726	-	-	-	-	-	Unlabelled_L13726	-	L13726
alignment/PHYLO_UNC_S4/member/ncbi-curated/LN713673	FRA	France	europe	western_europe	Capra hircus	379	2014	LN713673
alignment/PHYLO_UNC_S4/member/ncbi-curated/MF124285	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2017	2017	MF124285
alignment/PHYLO_UNC_S4/member/ncbi-curated/MF124295	TUN	Tunisia	africa	northern_africa	Ovis aries	BTV-3 TUN2016/Zarzis	2016	MF124295
