taxon	country_iso	country_display_name	region	sub_region	host	isolate_display_name	year	accession
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP268816	HUN	Hungary	europe	eastern_europe	Bos taurus	BTV4-HUN2014	2014	KP268816
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339136	IND	India	asia	southern_asia	Ovis aries	BTV01IND2010-KRM07	2010	KP339136
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339146	IND	India	asia	southern_asia	Ovis aries	BTV01IND2010-VC12	2010	KP339146
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339156	IND	India	asia	southern_asia	Ovis aries	BTV02IND1993	1993	KP339156
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339166	IND	India	asia	southern_asia	Ovis aries	BTV02IND2010-KRM08	2010	KP339166
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339176	IND	India	asia	southern_asia	Ovis aries	BTV09IND2003-M10	2003	KP339176
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339186	IND	India	asia	southern_asia	Ovis aries	BTV09IND2003-M11	2003	KP339186
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339196	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-AP04	2010	KP339196
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339206	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-AP06	2010	KP339206
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339216	IND	India	asia	southern_asia	Ovis aries	BTV16IND2011-NR82	2011	KP339216
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339226	IND	India	asia	southern_asia	Ovis aries	BTV16IND2010-VC07	2010	KP339226
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339236	IND	India	asia	southern_asia	Ovis aries	KMN07/05	2005	KP339236
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP339246	IND	India	asia	southern_asia	Ovis aries	BTV10IND2003K3	2003	KP339246
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696509	IND	India	asia	southern_asia	-	BTV-1/IND1985/01	1985	KP696509
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696518	IND	India	asia	southern_asia	-	BTV-1/IND1988/01	1988	KP696518
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696527	IND	India	asia	southern_asia	-	BTV-1/IND1992/02	1992	KP696527
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696536	IND	India	asia	southern_asia	Ovis aries	BTV-1/IND1999/01	1999	KP696536
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696554	IND	India	asia	southern_asia	Ovis aries	BTV-1/IND2003/04	2003	KP696554
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696564	IND	India	asia	southern_asia	Ovis aries	BTV-1/IND2003/05	2003	KP696564
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696574	IND	India	asia	southern_asia	-	BTV-1/IND2003/10	2003	KP696574
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696584	IND	India	asia	southern_asia	Ovis aries	BTV-2/IND1993/01	1993	KP696584
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696594	IND	India	asia	southern_asia	Ovis aries	BTV-2/IND2003/01	2003	KP696594
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696604	IND	India	asia	southern_asia	Ovis aries	BTV-2/IND2003/03	2003	KP696604
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696614	IND	India	asia	southern_asia	-	BTV-9/IND2004/02	2004	KP696614
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696624	IND	India	asia	southern_asia	-	BTV-9/IND2004/04	2004	KP696624
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696634	IND	India	asia	southern_asia	-	BTV-9/IND2005/01	2005	KP696634
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696643	IND	India	asia	southern_asia	-	BTV-9/IND2005/02	2005	KP696643
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696653	IND	India	asia	southern_asia	-	BTV-9/IND2005/03	2005	KP696653
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696662	IND	India	asia	southern_asia	Ovis aries	BTV-23/IND1997/01	1997	KP696662
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696672	IND	India	asia	southern_asia	-	BTV-23/IND2004/07	2004	KP696672
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696682	IND	India	asia	southern_asia	-	BTV-23/IND2004/08	2004	KP696682
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP696692	IND	India	asia	southern_asia	-	BTV-23/IND2004/09	2004	KP696692
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821102	FRA	France	europe	western_europe	Bos taurus	FRA2008/27	2008	KP821102
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821103	FRA	France	europe	western_europe	Bos taurus	FRA2008/28	2008	KP821103
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821104	FRA	France	europe	western_europe	Bos taurus	FRA2008/29	2008	KP821104
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821105	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/14	1959	KP821105
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821106	ZAF	South Africa	africa	sub_saharan_africa	Bos taurus	RSArrrr/15	1960	KP821106
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821107	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2004/01	2004	KP821107
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821108	CYP	Cyprus	asia	western_asia	Bos taurus	CYP2006/01	2006	KP821108
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821109	CYP	Cyprus	asia	western_asia	Bos taurus	CYP2010/03	2010	KP821109
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821110	FRA	France	europe	western_europe	Ovis aries	COR2004/01	2004	KP821110
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821111	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/13	1999	KP821111
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821112	GRC	Greece	europe	southern_europe	Ovis aries	GRE2008/10	2008	KP821112
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821113	ISR	Israel	asia	western_asia	Ovis aries	ISR2001/18	2001	KP821113
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821114	ISR	Israel	asia	western_asia	Capra hircus	ISR2008/03	2008	KP821114
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821115	PAK	Pakistan	asia	southern_asia	Ovis aries	RSAvvvv/16	1960	KP821115
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821116	TUR	Turkey	asia	western_asia	-	TUR2000/01	2000	KP821116
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821117	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2006/01	2006	KP821117
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821118	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2006/04	2006	KP821118
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821119	DZA	Algeria	africa	northern_africa	Ovis aries	ALG2008/10	2008	KP821119
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821120	CMR	Cameroon	africa	sub_saharan_africa	Ovis aries	CAR1982/01	1982	KP821120
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821121	FRA	France	europe	western_europe	Bos taurus	FRA2008/21	2008	KP821121
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821122	FRA	France	europe	western_europe	Ovis aries	FRA2008/22	2008	KP821122
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821123	FRA	France	europe	western_europe	Bos taurus	FRA2008/23	2008	KP821123
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821124	FRA	France	europe	western_europe	Bos taurus	FRA2008/25	2008	KP821124
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821125	FRA	France	europe	western_europe	Bos taurus	FRA2008/26	2008	KP821125
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821126	GIB	Gibraltar	europe	southern_europe	Ovis aries	GIB2007/06	2007	KP821126
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821127	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/01	2001	KP821127
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821128	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/06	2001	KP821128
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821129	GRC	Greece	europe	southern_europe	Ovis aries	GRE2001/10	2001	KP821129
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821130	LBY	Libya	africa	northern_africa	Ovis aries	LIB2007/06	2007	KP821130
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821131	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2006/06	2006	KP821131
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821132	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/01	2007	KP821132
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821133	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/02	2007	KP821133
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821134	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/03	2007	KP821134
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821135	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2007/04	2007	KP821135
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821136	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/01	2009	KP821136
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821137	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/06	2009	KP821137
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821138	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/04	2009	KP821138
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821139	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvvv/01	1958	KP821139
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821140	ESP	Spain	europe	southern_europe	Bos taurus	SPA2007/04	2007	KP821140
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821141	ESP	Spain	europe	southern_europe	Bos taurus	SPA2007/05	2007	KP821141
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821142	ESP	Spain	europe	southern_europe	Ovis aries	SPA2008/01	2008	KP821142
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821143	ESP	Spain	europe	southern_europe	Bos taurus	SPA2009/01	2009	KP821143
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821144	SDN	Sudan	africa	northern_africa	-	SUD1987/01	1987	KP821144
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821145	TUN	Tunisia	africa	northern_africa	Ovis aries	TUN2007/01	2007	KP821145
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821146	FRA	France	europe	western_europe	-	FRA2001/01	2001	KP821146
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821147	FRA	France	europe	western_europe	Ovis aries	FRA2001/03	2001	KP821147
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821148	FRA	France	europe	western_europe	Ovis aries	FRA2001/06	2001	KP821148
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821149	ISR	Israel	asia	western_asia	Ovis aries	ISR2001/17	2001	KP821149
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821150	ITA	Italy	europe	southern_europe	Culicoides pulicaris	ITL2002/02	2002	KP821150
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821151	ITA	Italy	europe	southern_europe	Ovis aries	ITL2002/07_place_1	2002	KP821151
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821152	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/02	1959	KP821152
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821153	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvvv/02	1958	KP821153
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821154	ITA	Italy	europe	southern_europe	Ovis aries	SAD2001/01	2001	KP821154
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821155	ITA	Italy	europe	southern_europe	Ovis aries	SAD2001/03	2001	KP821155
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821156	ITA	Italy	europe	southern_europe	Ovis aries	SAD2002/02	2002	KP821156
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821157	ESP	Spain	europe	southern_europe	Bos taurus	SPA2005/01	2005	KP821157
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821158	SDN	Sudan	africa	northern_africa	Culicoides sp.	SUD1983/05	1983	KP821158
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821159	TUN	Tunisia	africa	northern_africa	-	TUN2000/01	2000	KP821159
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821160	CYP	Cyprus	asia	western_asia	-	CYP1958/01	1958	KP821160
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821161	CYP	Cyprus	asia	western_asia	Ovis aries	RSArrrr/03	1943	KP821161
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821162	CYP	Cyprus	asia	western_asia	Bos taurus	CYP1969/01	1969	KP821162
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821163	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2004/03	2004	KP821163
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821164	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/01	2011	KP821164
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821165	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/02	2011	KP821165
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821166	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/03	2011	KP821166
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821167	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/04	2011	KP821167
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821168	CYP	Cyprus	asia	western_asia	Ovis aries	CYP2011/05	2011	KP821168
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821169	EGY	Egypt	africa	northern_africa	-	EGY1977/01	1977	KP821169
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821170	FRA	France	europe	western_europe	-	FRA2003/01	2003	KP821170
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821171	FRA	France	europe	western_europe	-	COR2003/02 (FRA2003-03.124)	2003	KP821171
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821172	FRA	France	europe	western_europe	-	COR2003/06 (FRA2003-200)	2003	KP821172
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821173	GRC	Greece	europe	southern_europe	Ovis aries	GRE1979/01	1979	KP821173
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821174	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/24	1999	KP821174
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821175	GRC	Greece	europe	southern_europe	Culicoides obsoletus	GRE1999/26	1999	KP821175
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821176	GRC	Greece	europe	southern_europe	Ovis aries	GRE2000/07	2000	KP821176
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821177	GRC	Greece	europe	southern_europe	Culicoides obsoletus	GRE2000/08	2000	KP821177
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821178	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/01	2012	KP821178
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821179	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/02	2012	KP821179
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821180	GRC	Greece	europe	southern_europe	Ovis aries	GRE2012/03	2012	KP821180
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821181	ISR	Israel	asia	western_asia	Ovis aries	ISR2006/12	2006	KP821181
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821182	ISR	Israel	asia	western_asia	Bos taurus	ISR2008/02	2008	KP821182
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821183	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2004/02	2004	KP821183
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821184	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/07	2009	KP821184
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821185	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/08	2009	KP821185
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821186	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/09	2009	KP821186
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821187	MAR	Morocco	africa	northern_africa	Ovis aries	MOR2009/10	2009	KP821187
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821188	CYP	Cyprus	asia	western_asia	Ovis aries	RSArrrr/04	1969	KP821188
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821189	ESP	Spain	europe	southern_europe	Ovis aries	SPA2003/03	2003	KP821189
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821190	ESP	Spain	europe	southern_europe	Ovis aries	SPA2004/02	2004	KP821190
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821191	ESP	Spain	europe	southern_europe	Bos taurus	SPA2005/02	2005	KP821191
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821192	ESP	Spain	europe	southern_europe	Bos taurus	SPA2010/01	2010	KP821192
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821193	SDN	Sudan	africa	northern_africa	Bos taurus	SUD1983/01	1983	KP821193
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821194	ISR	Israel	asia	western_asia	Bos taurus	ISR2008/13	2008	KP821194
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821195	GRC	Greece	europe	southern_europe	Ovis aries	GRE2008/01	2008	KP821195
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821196	NLD	Netherlands	europe	western_europe	Bos taurus	NET2008/03	2008	KP821196
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821197	ZAF	South Africa	africa	sub_saharan_africa	Capra hircus	RSA1998/01	1998	KP821197
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821198	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/08	1937	KP821198
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821199	GBR	United Kingdom	europe	northern_europe	Bos taurus	UKG2007/06	2007	KP821199
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821200	BIH	Bosnia and Herzegovina	europe	southern_europe	Ovis aries	BOS2002/02	2002	KP821200
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821201	BGR	Bulgaria	europe	eastern_europe	-	BUL1999/01	1999	KP821201
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821202	GRC	Greece	europe	southern_europe	Ovis aries	GRE1998/01	1998	KP821202
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821203	GRC	Greece	europe	southern_europe	Ovis aries	GRE1999/06	1999	KP821203
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821204	GRC	Greece	europe	southern_europe	Bos taurus	GRE1999/31	1999	KP821204
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821205	ITA	Italy	europe	southern_europe	Ovis aries	ITL2003/01	2003	KP821205
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821206	XKX	Kosovo	europe	southern_europe	Ovis aries	KOS2001/01	2001	KP821206
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821207	XKX	Kosovo	europe	southern_europe	Ovis aries	KOS2001/03	2001	KP821207
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821208	LBY	Libya	africa	northern_africa	Ovis aries	LIB2008/08	2008	KP821208
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821209	LBY	Libya	africa	northern_africa	Ovis aries	LIB2008/03	2008	KP821209
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821210	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSArrrr/09	1942	KP821210
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821211	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	RSAvvv1/09	1942	KP821211
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821212	SRB	Serbia	europe	southern_europe	Ovis aries	SER2001/01	2001	KP821212
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821213	TUR	Turkey	asia	western_asia	Ovis aries	TUR1998/02	1998	KP821213
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821214	TUR	Turkey	asia	western_asia	-	TUR2000/03	2000	KP821214
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821215	TUR	Turkey	asia	western_asia	Ovis aries	TUR2001/02	2001	KP821215
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821216	CMR	Cameroon	africa	sub_saharan_africa	-	CAR1982/04	1982	KP821216
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821217	POL	Poland	europe	eastern_europe	Bos taurus	POL2012/01	2012	KP821217
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821218	RUS	Russia	europe	eastern_europe	Bos taurus	RUS2011/01	2011	KP821218
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821219	ESP	Spain	europe	southern_europe	Bos taurus	SPA2012/01	2012	KP821219
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821220	ISR	Israel	asia	western_asia	Ovis aries	ISR2006/11	2006	KP821220
alignment/PHYLO_UNC_S3/member/ncbi-curated/KP821221	NLD	Netherlands	europe	western_europe	-	NET2006/11	-	KP821221
alignment/PHYLO_UNC_S3/member/ncbi-curated/KR085413	CHN	China	asia	eastern_asia	Capra aegagrus hircus	XJ1407	2014	KR085413
alignment/PHYLO_UNC_S3/member/ncbi-curated/KT002580	CHN	China	asia	eastern_asia	Bos taurus	GDST008	2014	KT002580
alignment/PHYLO_UNC_S3/member/ncbi-curated/KT317667	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O. aries-tc/ZAF/2011/Rustenburg-NW-Province	2011	KT317667
alignment/PHYLO_UNC_S3/member/ncbi-curated/KT317677	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-tc/ZAF/2011/Onderstepoort-OBPvaccine- batch115-expiry11102015-MLV3	2011	KT317677
alignment/PHYLO_UNC_S3/member/ncbi-curated/KT317687	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	vaccine/ZAF/2014/Onderstepoort-OBPvaccine- batch115-expiry11102015-MLV8	2014	KT317687
alignment/PHYLO_UNC_S3/member/ncbi-curated/KT317697	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2011/Onderstepoort- OBPvaccine-batch115-expiry11102015-MLV10	2011	KT317697
alignment/PHYLO_UNC_S3/member/ncbi-curated/KT885057	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2014/Onderstepoort- OBP_vaccinebottleB_batch115	2014	KT885057
alignment/PHYLO_UNC_S3/member/ncbi-curated/KT885067	ZAF	South Africa	africa	sub_saharan_africa	Ovis aries	O.aries-vaccine/ZAF/2014/Onderstepoort- OBPvaccine-batch115-expiry11102015-MLV11	2014	KT885067
alignment/PHYLO_UNC_S3/member/ncbi-curated/KT885077	ZAF	South Africa	africa	sub_saharan_africa	Bos taurus	B.taurus-tc/ZAF/2014/Onderstepoort-BTV- 9_buffycoat_Bos_taurus_plaque2B	2014	KT885077
alignment/PHYLO_UNC_S3/member/ncbi-curated/KU234259	IND	India	asia	southern_asia	Capra hircus	MKD20/08/Ind	2008	KU234259
alignment/PHYLO_UNC_S3/member/ncbi-curated/KU569992	FRA	France	europe	western_europe	Ovis aries	BTV8-15-01 (7138)	2015	KU569992
alignment/PHYLO_UNC_S3/member/ncbi-curated/KU760989	FRA	France	europe	western_europe	Capra aegagrus hircus	BTV-27/FRA2014/v02	2014	KU760989
alignment/PHYLO_UNC_S3/member/ncbi-curated/KU760999	FRA	France	europe	western_europe	Capra aegagrus hircus	BTV-27/FRA2014/v03	2014	KU760999
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164021	USA	United States	americas	northern_america	Ovis aries	USA2010/FL 10-044273	2010	KX164021
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164031	USA	United States	americas	northern_america	Odocoileus virginianus	USA2008/AR 566195	2008	KX164031
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164041	USA	United States	americas	northern_america	Deer	USA2012/SD 12-035694	2012	KX164041
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164051	USA	United States	americas	northern_america	Bos taurus	USA2015/TX 15-029176	2015	KX164051
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164061	USA	United States	americas	northern_america	Bos taurus	USA2003/FL 280559-7	2003	KX164061
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164071	USA	United States	americas	northern_america	Deer	USA2008/FL 576307	2008	KX164071
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164081	USA	United States	americas	northern_america	Odocoileus virginianus	USA2008/TX 576181	2008	KX164081
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164091	USA	United States	americas	northern_america	Odocoileus virginianus	USA2012/LA 12-046093	2012	KX164091
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164101	USA	United States	americas	northern_america	Antilocapra americana	USA2013/CA 13-034210	2013	KX164101
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164111	USA	United States	americas	northern_america	Ovis aries	USA2003/FL 279313	2003	KX164111
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164121	USA	United States	americas	northern_america	Odocoileus virginianus	USA2014/FL 15-008010	2014	KX164121
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164131	USA	United States	americas	northern_america	Bos taurus	USA2003/FL 280559-3	2003	KX164131
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164141	USA	United States	americas	northern_america	Ovis aries	USA2005/FL 402286	2005	KX164141
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX164151	USA	United States	americas	northern_america	Odocoileus virginianus	USA2007/FL 520518	2007	KX164151
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX234080	ITA	Italy	europe	southern_europe	Capra aegagrus hircus	BTV-X ITL2015 34200	2015	KX234080
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX302636	IND	India	asia	southern_asia	Ovis aries	IND2014/01	2014	KX302636
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX599361	BRA	Brazil	americas	latin_america_and_the_caribbean	Ovis aries	17/BRA/2014/73	2014	KX599361
alignment/PHYLO_UNC_S3/member/ncbi-curated/KX695172	CHN	China	asia	eastern_asia	Capra aegagrus hircus	V196/XJ/2014	2014	KX695172
alignment/PHYLO_UNC_S3/member/ncbi-curated/KY049845	GUF	French Guiana	americas	latin_america_and_the_caribbean	Bos taurus	BTV-1/11-01 (4074)	2011	KY049845
alignment/PHYLO_UNC_S3/member/ncbi-curated/KY049855	GUF	French Guiana	americas	latin_america_and_the_caribbean	Bos taurus	BTV-1/15.01 (5370)	2015	KY049855
alignment/PHYLO_UNC_S3/member/ncbi-curated/KY049864	ECU	Ecuador	americas	latin_america_and_the_caribbean	Bos taurus	BTV-9/15-1(7)	2015	KY049864
